Symbol,Value,Footprint,Description,Tags,Footprint_Filter,Datasheet
4xxx:14528,14528,,Monostable,CMOS,DIP?16*,https://www.onsemi.com/pub/Collateral/MC14528B-D.PDF
4xxx:14529,14529,,Dual 4 to 1 Multiplexer,CMOS MUX MUX4,DIP?16*,http://www.alldatasheet.com/datasheet-pdf/pdf/97272/HITACHI/HD14529B.html
4xxx:14538,14538,,Monostable,CMOS,DIP?16*,https://www.onsemi.com/pub/Collateral/MC14538B-D.PDF
4xxx:4001,4001,,Quad Nor 2 inputs,CMOS Nor2,DIP?14*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4000bms-01bms-02bms-25bms.pdf
4xxx:4002,4002,,Dual  4 input NOR gate,CMOS Nor4,DIP?14*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4000bms-01bms-02bms-25bms.pdf
4xxx:4009,4009,,Hex Buffer Inverter,"CMOS INV BUFFER high sink, VCC and VDD sep. VDD>VI>VCC!",DIP?16*,http://www.sycelectronica.com.ar/semiconductores/CD4009.pdf
4xxx:4010,4010,,Hex Buffer,"CMOS BUFFER high sink, VCC and VDD sep. VDD>VI>VCC!",DIP?16*,http://www.ti.com/lit/ds/symlink/cd4010b-q1.pdf
4xxx:40106,40106,,Hex Schmitt trigger inverter,CMOS,DIP?14*,https://assets.nexperia.com/documents/data-sheet/HEF40106B.pdf
4xxx:4011,4011,,Quad Nand 2 inputs,CMOS Nand2,DIP?14*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4011bms-12bms-23bms.pdf
4xxx:4012,4012,,Dual 4 inputs Nand,CMOS Nand4,DIP?14*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4011bms-12bms-23bms.pdf
4xxx:4013,4013,,"Dual D  FlipFlop, Set & reset",CMOS DFF,DIP*W7.62mm* SOIC*3.9x9.9mm*P1.27mm* TSSOP*4.4x5mm*P0.65mm*,http://www.onsemi.com/pub/Collateral/MC14013B-D.PDF
4xxx:4016,4016,,Quad Analog Switches,CMOS SWITCH,DIP?14*,http://www.ti.com/lit/ds/symlink/cd4016b.pdf
4xxx:4017,4017,,Johnson Counter ( 10 outputs ),CNT CNT10,DIP?16*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4017bms-22bms.pdf
4xxx:4020,4020,,Binary counter 14 stages (asynchronous),CMOS CNT CNT14,DIP?16*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4020bms-24bms-40bms.pdf
4xxx:4021,4021,,8-bit static shift register,shift register SR PISO,DIP*W7.62mm* SOIC*3.9x9.9mm*P1.27mm* TSSOP*4.4x5mm*P0.65mm* SOIC*5.3x10.2mm*P1.27mm*,https://assets.nexperia.com/documents/data-sheet/HEF4021B.pdf
4xxx:4022,4022,,Johnson Counter (8 states),CMOS CNT CNT8,DIP?16*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4017bms-22bms.pdf
4xxx:4023,4023,,Triple Nand 3 inputs,CMOS Nand3,DIP?14*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4011bms-12bms-23bms.pdf
4xxx:4025,4025,,Triple Nor 3 inputs,CMOS Nor3,DIP?14*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4000bms-01bms-02bms-25bms.pdf
4xxx:4027,4027,,"Dual JK FlipFlop, set & reset",CMOS JK JKFF,DIP*W7.62mm* SOIC*3.9x9.9mm*P1.27mm* TSSOP*4.4x5mm*P0.65mm*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4027bms.pdf
4xxx:4028,4028,,Decoder 4 to 10 lines,CMOS DECOD DECOD10,DIP?16*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4028bms.pdf
4xxx:4029,4029,,Up/Down Counter,CMOS COUNTER,DIP?16*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4029bms.pdf
4xxx:4040,4040,,Binary Counter 12 stages (Asynchronous),CMOS CNT CNT12,DIP?16*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4020bms-24bms-40bms.pdf
4xxx:4046,4046,,Phase Comp & VCO,CMOS PLL,DIP?16*,https://assets.nexperia.com/documents/data-sheet/HEF4046B.pdf
4xxx:4047,4047,,Monostable/Astable Multivibrator,CMOS monostable astable multivibrator,DIP*W7.62mm* SOIC*3.9x8.7mm*P1.27mm*,https://www.ti.com/lit/ds/symlink/cd4047b.pdf
4xxx:4049,4049,,Hex Buffer Inverter,CMOS BUFFER,DIP?16*,http://www.intersil.com/content/dam/intersil/documents/cd40/cd4049ubms.pdf
4xxx:4050,4050,,Hex Buffer,CMOS BUFFER,DIP?16*,http://www.intersil.com/content/dam/intersil/documents/cd40/cd4050bms.pdf
4xxx:4051,4051,,Analog Multiplexer 8 to 1 lins,CMOS MUX MUX8,DIP?16*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4051bms-52bms-53bms.pdf
4xxx:4052,4052,,Dual Analog Multiplexer 4 to 1 line,CMOS MUX MUX4,DIP?16*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4051bms-52bms-53bms.pdf
4xxx:4053,4053,,Triple analog Multiplexer 2 to 1 line,CMOS MUX MUX2,DIP?16*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4051bms-52bms-53bms.pdf
4xxx:4056,4056,,"BCD to 7-Segment Decoder/Driver, Strobed-Latch Function",CMOS LCD 7-segment decoder driver,DIP*W7.62mm* SOIC*3.9x9.9mm*P1.27mm* TSSOP*4.4x5mm*P0.65mm*,http://www.ti.com/lit/ds/symlink/cd4056b.pdf
4xxx:4060,4060,,Binary counter (14-stages) and oscillator,binary counter oscillator,DIP?16*7.62* TSSOP*16*4.4x5* SOIC*16*3.9x9.9*,https://www.st.com/resource/en/datasheet/m74hc4060.pdf
4xxx:4066,4066,,Quad Analog Switches,CMOS SWITCH,DIP?14*,http://www.ti.com/lit/ds/symlink/cd4066b.pdf
4xxx:4069,4069,,Hex inverter,CMOS NOT,DIP?14*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4069ubms.pdf
4xxx:4070,4070,,Quad Xor 2 inputs,CMOS XOR2,DIP?14*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4070bms-77bms.pdf
4xxx:4071,4071,,Quad Or 2 inputs,CMOS OR2,DIP?14*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4071bms-72bms-75bms.pdf
4xxx:4072,4072,,Dual 4 input OR gate,CMOS OR4,DIP?14*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4071bms-72bms-75bms.pdf
4xxx:4073,4073,,Triple And 3 inputs,CMOS And3,DIP?14*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4073bms-81bms-82bms.pdf
4xxx:4075,4075,,Triple Or 3 inputs,CMOS Or3,DIP?14*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4071bms-72bms-75bms.pdf
4xxx:4077,4077,,Quad Xnor 2 inputs,CMOS XOR XNOR XNOR2,DIP?14*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4076bms.pdf
4xxx:4081,4081,,Quad And 2 inputs,CMOS And2,DIP?14*,http://www.intersil.com/content/dam/Intersil/documents/cd40/cd4073bms-81bms-82bms.pdf
4xxx:4098,4098,,Dual Monostable Multivibrator,CMOS monostable multivibrator,DIP*W7.62mm* SOIC*3.9x9.9mm*P1.27mm* TSSOP*4.4x5mm*P0.65mm*,http://www.ti.com/lit/ds/symlink/cd4098b.pdf
4xxx:4504,4504,,"CMOS Hex Voltage-Level Shifter for TTL-to-CMOS or CMOS-to-CMOS, DIP-16/SOIC-16/TSSOP-16",Level-shifter,DIP*W7.62mm* SOIC*3.9x9.9mm*P1.27mm* TSSOP*4.4x5mm*P0.65mm*,http://www.ti.com/lit/ds/symlink/cd4504b.pdf
4xxx:4510,4510,,4 bits programmable counter,CMOS CNT CNT4,DIP?16*,http://pdf.datasheetcatalog.com/datasheets/150/109581_DS.pdf
4xxx:4518,4518,,Dual BCD Up-Counter,CMOS,DIP?16*,http://www.intersil.com/content/dam/Intersil/documents/cd45/cd4518bms-20bms.pdf
4xxx:4520,4520,,Dual Binary Up-Counter,CMOS,DIP?16*,http://www.intersil.com/content/dam/Intersil/documents/cd45/cd4518bms-20bms.pdf
4xxx:4528,4528,,Monostable,CMOS,DIP?16*,http://datasheet.octopart.com/CD4528BCN-Fairchild-datasheet-143503.pdf
4xxx:4538,4538,,Monostable,CMOS,DIP?16*,https://assets.nexperia.com/documents/data-sheet/HEF4538B.pdf
4xxx:4543,4543,,BCD to 7-segment latch/decoder/driver,CMOS 7-segment latch decoder driver,DIP*W7.62mm* SOIC*3.9x9.9mm*P1.27mm* TSSOP*4.4x5mm*P0.65mm*,http://www.ti.com/lit/ds/symlink/cd4543b.pdf
4xxx:CD4033B,CD4033B,Package_DIP:DIP-16_W7.62mm,"20V, CMOS Decade Counter/Divider, 7 Segment Decoder, Ripple Blanking, Lamp Test, 100mW/Output, DIP-16",schmitt triggered,DIP*W7.62mm*,https://www.ti.com/lit/ds/symlink/cd4033b.pdf
4xxx:HEF4093B,HEF4093B,,"Quad 2-Input NAND Schmitt Trigger, SOIC-14",NAND2,SOIC*3.9x8.7mm*P1.27mm*,https://assets.nexperia.com/documents/data-sheet/HEF4093B.pdf
4xxx:HEF4094B,HEF4094B,,"8-bit serial-in parallel-out shift register, 3..15V",shift-store store logic shift-and-store 8-stage,SOIC*16*3.9x9.9mm*P1.27mm* TSSOP*16*4.4x5mm*P0.65mm*,https://assets.nexperia.com/documents/data-sheet/HEF4094B.pdf
4xxx_IEEE:4001,4001,,,,,
4xxx_IEEE:4002,4002,,,,,
4xxx_IEEE:4006,4006,,,,,
4xxx_IEEE:4008,4008,,,,,
4xxx_IEEE:4009,4009,,,,,
4xxx_IEEE:4010,4010,,,,,
4xxx_IEEE:40104,40104,,,,,
4xxx_IEEE:40106,40106,,,,,
4xxx_IEEE:4011,4011,,,,,
4xxx_IEEE:40110,40110,,,,,
4xxx_IEEE:4012,4012,,,,,
4xxx_IEEE:4013,4013,,,,,
4xxx_IEEE:4014,4014,,,,,
4xxx_IEEE:4015,4015,,,,,
4xxx_IEEE:4016,4016,,,,,
4xxx_IEEE:40160,40160,,,,,
4xxx_IEEE:40161,40161,,,,,
4xxx_IEEE:40162,40162,,,,,
4xxx_IEEE:40163,40163,,,,,
4xxx_IEEE:4017,4017,,,,,
4xxx_IEEE:40174,40174,,,,,
4xxx_IEEE:40175,40175,,,,,
4xxx_IEEE:4018,4018,,,,,
4xxx_IEEE:4019,4019,,,,,
4xxx_IEEE:40192,40192,,,,,
4xxx_IEEE:40193,40193,,,,,
4xxx_IEEE:40194,40194,,,,,
4xxx_IEEE:4020,4020,,,,,
4xxx_IEEE:4021,4021,,,,,
4xxx_IEEE:4022,4022,,,,,
4xxx_IEEE:4023,4023,,,,,
4xxx_IEEE:4024,4024,,,,,
4xxx_IEEE:40240,40240,,,,,
4xxx_IEEE:40244,40244,,,,,
4xxx_IEEE:40245,40245,,,,,
4xxx_IEEE:4025,4025,,,,,
4xxx_IEEE:4027,4027,,,,,
4xxx_IEEE:4028,4028,,,,,
4xxx_IEEE:4029,4029,,,,,
4xxx_IEEE:4030,4030,,,,,
4xxx_IEEE:40373,40373,,,,,
4xxx_IEEE:40374,40374,,8-bit D-flip-flop with 3-State outputs,CMOS BUFFER 3State,,https://www.digchip.com/datasheets/download_datasheet.php?id=369790&part-number=HEF40374BDB
4xxx_IEEE:4040,4040,,,,,
4xxx_IEEE:4041,4041,,,,,
4xxx_IEEE:4042,4042,,,,,
4xxx_IEEE:4043,4043,,,,,
4xxx_IEEE:4044,4044,,,,,
4xxx_IEEE:4046,4046,,,,,
4xxx_IEEE:4048,4048,,,,,
4xxx_IEEE:4049,4049,,,,,
4xxx_IEEE:4050,4050,,,,,
4xxx_IEEE:4051,4051,,,,,
4xxx_IEEE:4052,4052,,,,,
4xxx_IEEE:4053,4053,,,,,
4xxx_IEEE:4060,4060,,Binary counter (14-stages) and oscillator,binary counter oscillator,DIP?16*7.62* TSSOP*16*4.4x5* SOIC*16*3.9x9.9*,https://www.st.com/resource/en/datasheet/m74hc4060.pdf
4xxx_IEEE:4066,4066,,,,,
4xxx_IEEE:4068,4068,,CMOS 8-input NAND/AND Gate,cmos nand and 8-input,DIP*W7.62mm* SO*5.3x10.2mm*P1.27mm* SO*3.9x8.65mm*P1.27mm* TSSOP*4.4x5mm*P0.65mm*,http://www.ti.com/lit/ds/symlink/cd4068b.pdf
4xxx_IEEE:4069,4069,,,,,
4xxx_IEEE:4070,4070,,,,,
4xxx_IEEE:4071,4071,,,,,
4xxx_IEEE:4072,4072,,,,,
4xxx_IEEE:4073,4073,,,,,
4xxx_IEEE:4075,4075,,,,,
4xxx_IEEE:4077,4077,,,,,
4xxx_IEEE:4078,4078,,8-input OR/NOR gate,cmos,*DIP*W7.62mm* TSSOP*4.4x5mm* SOIC*3.9x8.7mm*,https://www.ti.com/lit/ds/symlink/cd4078b.pdf
4xxx_IEEE:4081,4081,,,,,
4xxx_IEEE:4082,4082,,,,,
4xxx_IEEE:4093,4093,,,,,
4xxx_IEEE:4095,4095,,,,,
4xxx_IEEE:4096,4096,,,,,
4xxx_IEEE:4099,4099,,,,,
4xxx_IEEE:4104,4104,,,,,
4xxx_IEEE:4160,4160,,,,,
4xxx_IEEE:4161,4161,,,,,
4xxx_IEEE:4162,4162,,,,,
4xxx_IEEE:4163,4163,,,,,
4xxx_IEEE:4174,4174,,,,,
4xxx_IEEE:4175,4175,,,,,
4xxx_IEEE:4502,4502,,,,,
4xxx_IEEE:4504,4504,,4504 Hex Voltage-level Shifter,"cmos, level converter",,http://www.ti.com/lit/ds/symlink/cd4504b.pdf
4xxx_IEEE:4507,4507,,,,,
4xxx_IEEE:4508,4508,,,,,
4xxx_IEEE:4510,4510,,,,,
4xxx_IEEE:4511,4511,,,,,
4xxx_IEEE:4512,4512,,,,,
4xxx_IEEE:4514,4514,,,,,
4xxx_IEEE:4515,4515,,,,,
4xxx_IEEE:4518,4518,,,,,
4xxx_IEEE:4520,4520,,,,,
4xxx_IEEE:4528,4528,,,,,
4xxx_IEEE:4529,4529,,,,,
4xxx_IEEE:4530,4530,,,,,
4xxx_IEEE:4538,4538,,,,,
4xxx_IEEE:4539,4539,,,,,
4xxx_IEEE:4543,4543,,,,,
4xxx_IEEE:4555,4555,,,,,
4xxx_IEEE:4556,4556,,,,,
4xxx_IEEE:4584,4584,,,,,
4xxx_IEEE:4585,4585,,,,,
74xGxx:74AHC1G00,74AHC1G00,,"Single NAND Gate, Low-Voltage CMOS",Single Gate NAND LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AHC1G02,74AHC1G02,,"Single NOR Gate, Low-Voltage CMOS",Single Gate NOR LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AHC1G04,74AHC1G04,,"Single NOT Gate, Low-Voltage CMOS",Single Gate NOT LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AHC1G08,74AHC1G08,,"Single AND Gate, Low-Voltage CMOS",Single Gate AND LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AHC1G125,74AHC1G125,,"Single Buffer Gate Tri-State, Low-Voltage CMOS",Single Gate Buff Tri-State LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AHC1G126,74AHC1G126,,"Single Buffer Gate Tri-State, Low-Voltage CMOS",Single Gate Buff Tri-State LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AHC1G14,74AHC1G14,,"Single Schmitt NOT Gate, Low-Voltage CMOS",Single Gate NOT Schmitt LVC CMOS,SOT?23* SOT?553*,https://www.ti.com/lit/ds/symlink/sn74lvc1g14.pdf
74xGxx:74AHC1G32,74AHC1G32,,"Single OR Gate, Low-Voltage CMOS",Single Gate OR LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AHC1G4210,74AHC1G4210,Package_TO_SOT_SMD:SOT-353_SC-70-5,"10-stage divider and oscillator, SOT353-1",divider oscillator,SOT*353*,https://assets.nexperia.com/documents/data-sheet/74AHC1G4210.pdf
74xGxx:74AHC1G86,74AHC1G86,,"Single XOR Gate, Low-Voltage CMOS",Single Gate XOR LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AHC1GU04,74AHC1GU04,,"74AHC1G04, Single NOT Gate, Low-Voltage CMOS",Single Gate NOT LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AHC2G00,74AHC2G00,,"Dual NAND Gate, High-speed Si-gate CMOS",Dual Gate NAND LVC CMOS,SSOP* VSSOP*,https://assets.nexperia.com/documents/data-sheet/74AHC_AHCT2G00.pdf
74xGxx:74AHCT1G00,74AHCT1G00,,"Single NAND Gate, Low-Voltage CMOS",Single Gate NAND LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AHCT1G02,74AHCT1G02,,"Single NOR Gate, Low-Voltage CMOS",Single Gate NOR LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AHCT1G04,74AHCT1G04,,"Single NOT Gate, Low-Voltage CMOS",Single Gate NOT LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AHCT1G08,74AHCT1G08,,"Single AND Gate, Low-Voltage CMOS",Single Gate AND LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AHCT1G125,74AHCT1G125,,"Single Buffer Gate Tri-State, Low-Voltage CMOS",Single Gate Buff Tri-State LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AHCT1G126,74AHCT1G126,,"Single Buffer Gate Tri-State, Low-Voltage CMOS",Single Gate Buff Tri-State LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AHCT1G14,74AHCT1G14,,"Single Schmitt NOT Gate, Low-Voltage CMOS",Single Gate NOT Schmitt LVC CMOS,SOT?23* SOT?553*,https://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AHCT1G32,74AHCT1G32,,"Single OR Gate, Low-Voltage CMOS",Single Gate OR LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AHCT1G86,74AHCT1G86,,"Single XOR Gate, Low-Voltage CMOS",Single Gate XOR LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AHCT1GU04,74AHCT1GU04,,"74AHCT1G04, Single NOT Gate, Low-Voltage CMOS",Single Gate NOT LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AHCT2G00,74AHCT2G00,,"Dual NAND Gate, TTL input High-speed Si-gate CMOS",Dual Gate NAND LVC CMOS,SSOP* VSSOP*,https://assets.nexperia.com/documents/data-sheet/74AHC_AHCT2G00.pdf
74xGxx:74AUC1G00,74AUC1G00,,"Single NAND Gate, Low-Voltage CMOS",Single Gate NAND LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC1G02,74AUC1G02,,"Single NOR Gate, Low-Voltage CMOS",Single Gate NOR LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC1G04,74AUC1G04,,"Single NOT Gate, Low-Voltage CMOS",Single Gate NOT LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC1G06,74AUC1G06,,"Single NOT Gate, Open Drain, Low-Voltage CMOS",Single Gate NOT LVC CMOS Open Drain,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC1G07,74AUC1G07,,"Single Buffer Gate, Open Drain, Low-Voltage CMOS",Single Gate Buff LVC CMOS Open Drain,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC1G08,74AUC1G08,,"Single AND Gate, Low-Voltage CMOS",Single Gate AND LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC1G125,74AUC1G125,,"Single Buffer Gate Tri-State, Low-Voltage CMOS",Single Gate Buff Tri-State LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC1G126,74AUC1G126,,"Single Buffer Gate Tri-State, Low-Voltage CMOS",Single Gate Buff Tri-State LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC1G14,74AUC1G14,,"Single Schmitt NOT Gate, Low-Voltage CMOS",Single Gate NOT Schmitt LVC CMOS,SOT?23* SOT?553*,https://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC1G17,74AUC1G17,,"Single Schmitt Buffer Gate, Low-Voltage CMOS",Single Gate Buff Schmitt LVC CMOS,SOT?23* SOT?553* Texas?R-PDSO-G5?DCK* Texas?R-PDSO-N5?DRL* Texas?X2SON*0.8x0.8mm*P0.48mm*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC1G18,74AUC1G18,,"Single Demultiplexer, Low-Voltage CMOS",Single Demux LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC1G19,74AUC1G19,,"Single 1 of 2 Decoder, Low-Voltage CMOS",Single Decoder LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC1G240,74AUC1G240,,"Single Buffer/Driver Gate Tri-State, Low-Voltage CMOS",Single Gate Buff/Drv Tri-State LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC1G32,74AUC1G32,,"Single OR Gate, Low-Voltage CMOS",Single Gate OR LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC1G66,74AUC1G66,,"Single Bilateral Analog Switch, SOT-23-5/SC-70-5",Single Bilateral Analog Switch,SOT* SC*,http://www.ti.com/lit/ds/symlink/sn74auc1g66.pdf
74xGxx:74AUC1G74,74AUC1G74,,"Single D Flip-Flop, Low-Voltage CMOS",Single D Flip-Flop D CMOS,SSOP* VSSOP*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC1G79,74AUC1G79,,"Single D Flip-Flop, Low-Voltage CMOS",Single D Flip-Flop D CMOS,SOT* SG*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC1G80,74AUC1G80,,"Single D Flip-Flop, Inverted Output, Low-Voltage CMOS",Single D Flip-Flop CMOS,SOT* SG*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC1G86,74AUC1G86,,"Single XOR Gate, Low-Voltage CMOS",Single Gate XOR LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC1GU04,74AUC1GU04,,"74AUC1G04, Single NOT Gate, Low-Voltage CMOS",Single Gate NOT LVC CMOS,SOT* SG-*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC2G00,74AUC2G00,,"Dual NAND Gate, Low-Voltage CMOS",Dual Gate NAND LVC CMOS,SSOP* VSSOP*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC2G02,74AUC2G02,,"Dual NOR Gate, Low-Voltage CMOS",Dual Gate NOR LVC CMOS,SSOP* VSSOP*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC2G04,74AUC2G04,,"Dual NOT Gate, Low-Voltage CMOS",Dual Gate NOT LVC CMOS,SG-* SOT*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC2G06,74AUC2G06,,"Dual NOT Gate, Open Drain, Low-Voltage CMOS",Dual Gate NOT Open Drain LVC CMOS,SG-* SOT*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC2G07,74AUC2G07,,"Dual Buffer, Open Drain, Low-Voltage CMOS",Dual Gate Buffer Open Drain LVC CMOS,SG-* SOT*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC2G08,74AUC2G08,,"Dual AND Gate, Low-Voltage CMOS",Dual Gate AND LVC CMOS,SSOP* VSSOP*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC2G125,74AUC2G125,,"Dual Buffer Tri-State, Low-Voltage CMOS",Dual Buff Tri-State LVC CMOS,VSSOP*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC2G126,74AUC2G126,,"Dual Buffer Tri-State, Low-Voltage CMOS",Dual Buff Tri-State LVC CMOS,VSSOP*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC2G240,74AUC2G240,,"Dual Inverter Buffer Tri-State, Low-Voltage CMOS",Dual Inv Buff Tri-State LVC CMOS,VSSOP*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC2G241,74AUC2G241,,"Dual Buffer Tri-State, Low-Voltage CMOS",Dual Buff Tri-State LVC CMOS,VSSOP*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC2G32,74AUC2G32,,"Dual OR Gate, Low-Voltage CMOS",Dual Gate OR LVC CMOS,SSOP* VSSOP*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC2G34,74AUC2G34,,"Dual Buffer, Low-Voltage CMOS",Dual Buffer LVC CMOS,SG-* SOT*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC2G53,74AUC2G53,,"1 to 2 Analog Switch Mux/Demux, Low-Voltage CMOS",Analog Switch 1 to 2 CMOS,SSOP* VSSOP*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC2G66,74AUC2G66,,Dual Analog Switch,Dual Analog Switch,SSOP* VSSOP*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC2G79,74AUC2G79,,"Dual D Flip-Flop, Low-Voltage CMOS",Dual D Flip-Flop D CMOS,SSOP* VSSOP*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC2G80,74AUC2G80,,"Dual D Flip-Flop, Negative Output, Low-Voltage CMOS",Dual D Flip-Flop Negative CMOS,SSOP* VSSOP*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC2G86,74AUC2G86,,"Dual XOR Gate, Low-Voltage CMOS",Dual Gate XOR LVC CMOS,SSOP* VSSOP*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
74xGxx:74AUC2GU04,74AUC2GU04,,"74AUC2G04, Dual NOT Gate, Low-Voltage CMOS",Dual Gate NOT LVC CMOS,SG-* SOT*,http://www.ti.com/lit/sg/scyt129e/scyt129e.pdf
