"Symbol","Value","Footprint","Description","Tags","Footprint_Filter","Datasheet"
"Oscillator:SG-8002JA","SG-8002JA","Oscillator:Oscillator_SMD_SeikoEpson_SG8002JA-4Pin_14.0x8.7mm","CMOS Clock Oscillator","Crystal Clock Oscillator","Oscillator*SMD*SeikoEpson*SG8002JA*14.0x8.7mm*","https://support.epson.biz/td/api/doc_check.php?mode=dl&lang=en&Parts=SG-8002DC"
"Oscillator:SG-8002JC","SG-8002JC","Oscillator:Oscillator_SMD_SeikoEpson_SG8002JC-4Pin_10.5x5.0mm","CMOS Clock Oscillator","Crystal Clock Oscillator","Oscillator*SMD*SeikoEpson*SG8002JC*10.5x5.0mm*","https://support.epson.biz/td/api/doc_check.php?mode=dl&lang=en&Parts=SG-8002DC"
"Oscillator:SG-8002LB","SG-8002LB","Oscillator:Oscillator_SMD_SeikoEpson_SG8002LB-4Pin_5.0x3.2mm","CMOS Clock Oscillator 1 to 125 MHz","Crystal Clock Oscillator","Oscillator*SMD*SeikoEpson*SG8002LB*5.0x3.2mm*","https://support.epson.biz/td/api/doc_check.php?dl=brief_SG-8002LB&lang=en"
"Oscillator:Si512A_2.5x3.2mm","Si512A_2.5x3.2mm","Oscillator:Oscillator_SMD_Silicon_Labs_LGA-6_2.5x3.2mm_P1.25mm","Dual frequency crystal oscillator (XO) 100 kHz to 250 MHz, Single-ended CMOS output","Dual frequency crystal oscillator","Oscillator*SMD*Silicon*Labs*LGA*2.5x3.2mm*P1.25mm*","https://www.silabs.com/documents/public/data-sheets/si512-13.pdf"
"Oscillator:Si513A_2.5x3.2mm","Si513A_2.5x3.2mm","Oscillator:Oscillator_SMD_Silicon_Labs_LGA-6_2.5x3.2mm_P1.25mm","Dual frequency crystal oscillator (XO) 100 kHz to 250 MHz, Single-ended CMOS output","Dual frequency crystal oscillator","Oscillator*SMD*Silicon*Labs*LGA*2.5x3.2mm*P1.25mm*","https://www.silabs.com/documents/public/data-sheets/si512-13.pdf"
"Oscillator:Si5351A-B-GM","Si5351A-B-GM","Package_DFN_QFN:QFN-20-1EP_4x4mm_P0.5mm_EP2.7x2.7mm","I2C Programmable Any-Frequency CMOS Clock Generator, QFN-20","CMOS Synth Oscillator I2C","QFN*1EP*4x4mm*P0.5mm*","https://www.silabs.com/documents/public/data-sheets/Si5351-B.pdf"
"Oscillator:Si5351A-B-GT","Si5351A-B-GT","Package_SO:MSOP-10_3x3mm_P0.5mm","I2C Programmable Any-Frequency CMOS Clock Generator, MSOP-10","CMOS Synth Oscillator I2C","MSOP*3x3mm*P0.5mm*","https://www.silabs.com/documents/public/data-sheets/Si5351-B.pdf"
"Oscillator:Si5351B-B-GM","Si5351B-B-GM","Package_DFN_QFN:QFN-20-1EP_4x4mm_P0.5mm_EP2.7x2.7mm","I2C Programmable Any-Frequency CMOS Clock Generator + VCXO, QFN-20","CMOS Synth Oscillator I2C VCXO","QFN*1EP*4x4mm*P0.5mm*","https://www.silabs.com/documents/public/data-sheets/Si5351-B.pdf"
"Oscillator:Si5351C-B-GM","Si5351C-B-GM","Package_DFN_QFN:QFN-20-1EP_4x4mm_P0.5mm_EP2.7x2.7mm","I2C Programmable Any-Frequency CMOS Clock Generator, QFN-20","CMOS Synth Oscillator I2C","QFN*1EP*4x4mm*P0.5mm*","https://www.silabs.com/documents/public/data-sheets/Si5351-B.pdf"
"Oscillator:Si570","Si570","Oscillator:Oscillator_SMD_SI570_SI571_Standard","10 MHZ TO 1.4 GHZ I2C PROGRAMMABLE XO/VCXO","10 MHZ TO 1.4 GHZ I2C PROGRAMMABLE XO/VCXO","Oscillator*SI570*SI571*","http://www.silabs.com/Support%20Documents/TechnicalDocs/si570.pdf"
"Oscillator:Si571","Si571","Oscillator:Oscillator_SMD_SI570_SI571_Standard","10 MHZ TO 1.4 GHZ I2C PROGRAMMABLE XO/VCXO","10 MHZ TO 1.4 GHZ I2C PROGRAMMABLE XO/VCXO","Oscillator*SI570*SI571*","http://www.silabs.com/Support%20Documents/TechnicalDocs/si570.pdf"
"Oscillator:SiT8008xx-1x-xxE","SiT8008xx-1x-xxE","Oscillator:Oscillator_SMD_SiT_PQFN-4Pin_2.5x2.0mm","SiTime Low Power Mems programmable oscillator, 1MHz to 110MHz, PQFN-4, 2.5x2.0mm (with output enable pin)","Mems","*PQFN*2.5x2.0mm*","https://www.sitime.com/support/resource-library/datasheets/sit8008-datasheet"
"Oscillator:SiT8008xx-1x-xxN","SiT8008xx-1x-xxN","Oscillator:Oscillator_SMD_SiT_PQFN-4Pin_2.5x2.0mm","SiTime Low Power Mems programmable oscillator, 1MHz to 110MHz, PQFN-4, 2.5x2.0mm (with NC pin)","Mems","*PQFN*2.5x2.0mm*","https://www.sitime.com/support/resource-library/datasheets/sit8008-datasheet"
"Oscillator:SiT8008xx-1x-xxS","SiT8008xx-1x-xxS","Oscillator:Oscillator_SMD_SiT_PQFN-4Pin_2.5x2.0mm","SiTime Low Power Mems programmable oscillator, 1MHz to 110MHz, PQFN-4, 2.5x2.0mm (with standby pin)","Mems oscillator","*PQFN*2.5x2.0mm*","https://www.sitime.com/support/resource-library/datasheets/sit8008-datasheet"
"Oscillator:SiT8008xx-2x-xxE","SiT8008xx-2x-xxE","Oscillator:Oscillator_SMD_SiT_PQFN-4Pin_3.2x2.5mm","SiTime Low Power Mems programmable oscillator, 1MHz to 110MHz, PQFN-4, 3.2x2.5mm (with output enable pin)","Mems","*PQFN*3.2x2.5mm*","https://www.sitime.com/support/resource-library/datasheets/sit8008-datasheet"
"Oscillator:SiT8008xx-2x-xxN","SiT8008xx-2x-xxN","Oscillator:Oscillator_SMD_SiT_PQFN-4Pin_3.2x2.5mm","SiTime Low Power Mems programmable oscillator, 1MHz to 110MHz, PQFN-4, 3.2x2.5mm (with NC pin)","Mems","*PQFN*3.2x2.5mm*","https://www.sitime.com/support/resource-library/datasheets/sit8008-datasheet"
"Oscillator:SiT8008xx-2x-xxS","SiT8008xx-2x-xxS","Oscillator:Oscillator_SMD_SiT_PQFN-4Pin_3.2x2.5mm","SiTime Low Power Mems programmable oscillator, 1MHz to 110MHz, PQFN-4, 3.2x2.5mm (with standby pin)","Mems oscillator","*PQFN*3.2x2.5mm*","https://www.sitime.com/support/resource-library/datasheets/sit8008-datasheet"
"Oscillator:SiT8008xx-3x-xxE","SiT8008xx-3x-xxE","Oscillator:Oscillator_SMD_SiT_PQFN-4Pin_5.0x3.2mm","SiTime Low Power Mems programmable oscillator, 1MHz to 110MHz, PQFN-4, 5.0x3.2mm (with output enable pin)","Mems","*PQFN*5.0x3.2mm*","https://www.sitime.com/support/resource-library/datasheets/sit8008-datasheet"
"Oscillator:SiT8008xx-3x-xxN","SiT8008xx-3x-xxN","Oscillator:Oscillator_SMD_SiT_PQFN-4Pin_5.0x3.2mm","SiTime Low Power Mems programmable oscillator, 1MHz to 110MHz, PQFN-4, 5.0x3.2mm (with NC pin)","Mems","*PQFN*5.0x3.2mm*","https://www.sitime.com/support/resource-library/datasheets/sit8008-datasheet"
"Oscillator:SiT8008xx-3x-xxS","SiT8008xx-3x-xxS","Oscillator:Oscillator_SMD_SiT_PQFN-4Pin_5.0x3.2mm","SiTime Low Power Mems programmable oscillator, 1MHz to 110MHz, PQFN-4, 5.0x3.2mm (with standby pin)","Mems","*PQFN*5.0x3.2mm*","https://www.sitime.com/support/resource-library/datasheets/sit8008-datasheet"
"Oscillator:SiT8008xx-7x-xxE","SiT8008xx-7x-xxE","Oscillator:Oscillator_SMD_SiT_PQFN-4Pin_2.0x1.6mm","SiTime Low Power Mems programmable oscillator, 1MHz to 110MHz, PQFN-4, 2.0x1.6mm (with output enable pin)","Mems","*PQFN*2.0x1.6mm*","https://www.sitime.com/support/resource-library/datasheets/sit8008-datasheet"
"Oscillator:SiT8008xx-7x-xxN","SiT8008xx-7x-xxN","Oscillator:Oscillator_SMD_SiT_PQFN-4Pin_2.0x1.6mm","SiTime Low Power Mems programmable oscillator, 1MHz to 110MHz, PQFN-4, 2.0x1.6mm (with NC pin)","Mems","*PQFN*2.0x1.6mm*","https://www.sitime.com/support/resource-library/datasheets/sit8008-datasheet"
"Oscillator:SiT8008xx-7x-xxS","SiT8008xx-7x-xxS","Oscillator:Oscillator_SMD_SiT_PQFN-4Pin_2.0x1.6mm","SiTime Low Power Mems programmable oscillator, 1MHz to 110MHz, PQFN-4, 2.0x1.6mm (with standby pin)","Mems","*PQFN*2.0x1.6mm*","https://www.sitime.com/support/resource-library/datasheets/sit8008-datasheet"
"Oscillator:SiT8008xx-8x-xxE","SiT8008xx-8x-xxE","Oscillator:Oscillator_SMD_SiT_PQFN-4Pin_7.0x5.0mm","SiTime Low Power Mems programmable oscillator, 1MHz to 110MHz, PQFN-4, 7.0x5.0mm (with output enable pin)","Mems","*PQFN*7.0x5.0mm*","https://www.sitime.com/support/resource-library/datasheets/sit8008-datasheet"
"Oscillator:SiT8008xx-8x-xxN","SiT8008xx-8x-xxN","Oscillator:Oscillator_SMD_SiT_PQFN-4Pin_7.0x5.0mm","SiTime Low Power Mems programmable oscillator, 1MHz to 110MHz, PQFN-4, 7.0x5.0mm (with NC pin)","Mems","*PQFN*7.0x5.0mm*","https://www.sitime.com/support/resource-library/datasheets/sit8008-datasheet"
"Oscillator:SiT8008xx-8x-xxS","SiT8008xx-8x-xxS","Oscillator:Oscillator_SMD_SiT_PQFN-4Pin_7.0x5.0mm","SiTime Low Power Mems programmable oscillator, 1MHz to 110MHz, PQFN-4, 7.0x5.0mm (with standby pin)","Mems","*PQFN*7.0x5.0mm*","https://www.sitime.com/support/resource-library/datasheets/sit8008-datasheet"
"Oscillator:SiT9365xx-xBx-xxE","SiT9365xx-xBx-xxE","Oscillator:Oscillator_SMD_SiTime_PQFD-6L_3.2x2.5mm","SiTime Standard Frequency Ultra-low Jitter Differential Oscillator, 25-325MHz, PQFD-6, 3.2x2.5mm (with enable pin)","LVDS LVPECL HCSL differential MEMS oscillatior","*PQFD*3.2x2.5mm*","https://www.sitime.com/datasheet/SiT9365"
"Oscillator:SiT9365xx-xBx-xxN","SiT9365xx-xBx-xxN","Oscillator:Oscillator_SMD_SiTime_PQFD-6L_3.2x2.5mm","SiTime Standard Frequency Ultra-low Jitter Differential Oscillator, 25-325MHz, PQFD-6, 3.2x2.5mm","LVDS LVPECL HCSL differential MEMS oscillatior","*PQFD*3.2x2.5mm*","https://www.sitime.com/datasheet/SiT9365"
"Oscillator:SiT9366xx-xBx-xxE","SiT9366xx-xBx-xxE","Oscillator:Oscillator_SMD_SiTime_PQFD-6L_3.2x2.5mm","SiTime Standard Frequency Ultra-low Jitter Differential Oscillator, 1 MHz and 220MHz, PQFD-6, 3.2x2.5mm (with enable pin)","LVDS LVPECL HCSL differential MEMS oscillatior","*PQFD*3.2x2.5mm*","https://www.sitime.com/datasheet/SiT9366"
"Oscillator:SiT9366xx-xBx-xxN","SiT9366xx-xBx-xxN","Oscillator:Oscillator_SMD_SiTime_PQFD-6L_3.2x2.5mm","SiTime Standard Frequency Ultra-low Jitter Differential Oscillator, 1 MHz and 220MHz, PQFD-6, 3.2x2.5mm","LVDS LVPECL HCSL differential MEMS oscillatior","*PQFD*3.2x2.5mm*","https://www.sitime.com/datasheet/SiT9366"
"Oscillator:SiT9367xx-xBx-xxE","SiT9367xx-xBx-xxE","Oscillator:Oscillator_SMD_SiTime_PQFD-6L_3.2x2.5mm","SiTime Standard Frequency Ultra-low Jitter Differential Oscillator, 220.000001-725MHz, PQFD-6, 3.2x2.5mm (with enable pin)","LVDS LVPECL HCSL differential MEMS oscillatior","*PQFD*3.2x2.5mm*","https://www.sitime.com/datasheet/SiT9367"
"Oscillator:SiT9367xx-xBx-xxN","SiT9367xx-xBx-xxN","Oscillator:Oscillator_SMD_SiTime_PQFD-6L_3.2x2.5mm","SiTime Standard Frequency Ultra-low Jitter Differential Oscillator, 220.000001-725MHz, PQFD-6, 3.2x2.5mm","LVDS LVPECL HCSL differential MEMS oscillatior","*PQFD*3.2x2.5mm*","https://www.sitime.com/datasheet/SiT9367"
"Oscillator:TCXO-14","TCXO-14","Oscillator:Oscillator_DIP-14","Temperature Compensated Crystal Clock Oscillator, DIP14-style metal package","Crystal Clock Oscillator","Oscillator*DIP*14*","http://www.golledge.com/pdf/products/tcxos/gtxos14.pdf"
"Oscillator:TCXO3","TCXO3","","Temperature compensated crystal oscillator","Temperature compensated crystal oscillator","","http://www.hcelectronics.cz/PDF/TCXO3_A.pdf"
"Oscillator:TFT660","TFT660","Oscillator:Oscillator_DIP-8","Crystal Clock Oscillator, DIP8-style metal package","Crystal Clock Oscillator","Oscillator*DIP*8*","http://cdn-reichelt.de/documents/datenblatt/B400/OSZI.pdf"
"Oscillator:TFT680","TFT680","Oscillator:Oscillator_DIP-14","Crystal Clock Oscillator, DIP14-style metal package","Crystal Clock Oscillator","Oscillator*DIP*14*","http://cdn-reichelt.de/documents/datenblatt/B400/OSZI.pdf"
"Oscillator:TG2520SMN-xx.xxxxxxMhz-xxxxNM","TG2520SMN-xx.xxxxxxMhz-xxxxNM","Oscillator:Oscillator_SMD_SeikoEpson_TG2520SMN-xxx-xxxxxx-4Pin_2.5x2.0mm","Crystal Oscillator Low Profile / High Stability TCXO","Crystal Clock Oscillator","Oscillator*SMD*SeikoEpson*TG2520*2.5x2.0mm*","https://support.epson.biz/td/api/doc_check.php?dl=app_TG2520SMN&lang=en"
"Oscillator:TXC-7C","TXC-7C","Oscillator:Oscillator_SMD_TXC_7C-4Pin_5.0x3.2mm","CMOS SMD Crystal Clock Oscillator, TXC","CMOS SMD Crystal Clock Oscillator","Oscillator*SMD*TXC*7C*5.0x3.2mm*","http://www.txccorp.com/download/products/osc/7C_o.pdf"
"Oscillator:VC-81","VC-81","Oscillator:Oscillator_DIP-8","Voltage-Controlled Crystal Clock Oscillator, DIP8-style metal package","Crystal Clock Oscillator","Oscillator*DIP*8*","http://www.scsiglobal.com/Hosonic/Documents/SCSI-VC-81&83.pdf"
