"Footprint"
"MyLib_LED_THT:LED_D1.8mm_W1.8mm_H2.4mm_Horizontal_O3.81mm_Z8.2mm"
"MyLib_LED_THT:LED_D1.8mm_W1.8mm_H2.4mm_Horizontal_O6.35mm_Z1.6mm"
"MyLib_LED_THT:LED_D1.8mm_W1.8mm_H2.4mm_Horizontal_O6.35mm_Z4.9mm"
"MyLib_LED_THT:LED_D1.8mm_W1.8mm_H2.4mm_Horizontal_O6.35mm_Z8.2mm"
"MyLib_LED_THT:LED_D1.8mm_W3.3mm_H2.4mm"
"MyLib_LED_THT:LED_D10.0mm"
"MyLib_LED_THT:LED_D10.0mm-3"
"MyLib_LED_THT:LED_D2.0mm_W4.0mm_H2.8mm_FlatTop"
"MyLib_LED_THT:LED_D2.0mm_W4.8mm_H2.5mm_FlatTop"
"MyLib_LED_THT:LED_D20.0mm"
"MyLib_LED_THT:LED_D3.0mm"
"MyLib_LED_THT:LED_D3.0mm-3"
"MyLib_LED_THT:LED_D3.0mm_Clear"
"MyLib_LED_THT:LED_D3.0mm_FlatTop"
"MyLib_LED_THT:LED_D3.0mm_Horizontal_O1.27mm_Z10.0mm"
"MyLib_LED_THT:LED_D3.0mm_Horizontal_O1.27mm_Z2.0mm"
"MyLib_LED_THT:LED_D3.0mm_Horizontal_O1.27mm_Z2.0mm_Clear"
"MyLib_LED_THT:LED_D3.0mm_Horizontal_O1.27mm_Z2.0mm_IRBlack"
"MyLib_LED_THT:LED_D3.0mm_Horizontal_O1.27mm_Z2.0mm_IRGrey"
"MyLib_LED_THT:LED_D3.0mm_Horizontal_O1.27mm_Z6.0mm"
"MyLib_LED_THT:LED_D3.0mm_Horizontal_O3.81mm_Z10.0mm"
"MyLib_LED_THT:LED_D3.0mm_Horizontal_O3.81mm_Z2.0mm"
"MyLib_LED_THT:LED_D3.0mm_Horizontal_O3.81mm_Z6.0mm"
"MyLib_LED_THT:LED_D3.0mm_Horizontal_O6.35mm_Z10.0mm"
"MyLib_LED_THT:LED_D3.0mm_Horizontal_O6.35mm_Z2.0mm"
"MyLib_LED_THT:LED_D3.0mm_Horizontal_O6.35mm_Z6.0mm"
"MyLib_LED_THT:LED_D3.0mm_IRBlack"
"MyLib_LED_THT:LED_D3.0mm_IRGrey"
"MyLib_LED_THT:LED_D4.0mm"
"MyLib_LED_THT:LED_D5.0mm"
"MyLib_LED_THT:LED_D5.0mm-3"
"MyLib_LED_THT:LED_D5.0mm-3_Horizontal_O3.81mm_Z3.0mm"
"MyLib_LED_THT:LED_D5.0mm-4_RGB"
"MyLib_LED_THT:LED_D5.0mm-4_RGB_Staggered_Pins"
"MyLib_LED_THT:LED_D5.0mm-4_RGB_Wide_Pins"
"MyLib_LED_THT:LED_D5.0mm_Clear"
"MyLib_LED_THT:LED_D5.0mm_FlatTop"
"MyLib_LED_THT:LED_D5.0mm_Horizontal_O1.27mm_Z15.0mm"
"MyLib_LED_THT:LED_D5.0mm_Horizontal_O1.27mm_Z3.0mm"
"MyLib_LED_THT:LED_D5.0mm_Horizontal_O1.27mm_Z3.0mm_Clear"
"MyLib_LED_THT:LED_D5.0mm_Horizontal_O1.27mm_Z3.0mm_IRBlack"
"MyLib_LED_THT:LED_D5.0mm_Horizontal_O1.27mm_Z3.0mm_IRGrey"
"MyLib_LED_THT:LED_D5.0mm_Horizontal_O1.27mm_Z9.0mm"
"MyLib_LED_THT:LED_D5.0mm_Horizontal_O3.81mm_Z15.0mm"
"MyLib_LED_THT:LED_D5.0mm_Horizontal_O3.81mm_Z3.0mm"
"MyLib_LED_THT:LED_D5.0mm_Horizontal_O3.81mm_Z9.0mm"
"MyLib_LED_THT:LED_D5.0mm_Horizontal_O6.35mm_Z15.0mm"
"MyLib_LED_THT:LED_D5.0mm_Horizontal_O6.35mm_Z3.0mm"
"MyLib_LED_THT:LED_D5.0mm_Horizontal_O6.35mm_Z9.0mm"
"MyLib_LED_THT:LED_D5.0mm_IRBlack"
"MyLib_LED_THT:LED_D5.0mm_IRGrey"
"MyLib_LED_THT:LED_D8.0mm"
"MyLib_LED_THT:LED_D8.0mm-3"
"MyLib_LED_THT:LED_Oval_W5.2mm_H3.8mm"
"MyLib_LED_THT:LED_Rectangular_W3.0mm_H2.0mm"
"MyLib_LED_THT:LED_Rectangular_W3.9mm_H1.8mm"
"MyLib_LED_THT:LED_Rectangular_W3.9mm_H1.9mm"
"MyLib_LED_THT:LED_Rectangular_W5.0mm_H2.0mm"
"MyLib_LED_THT:LED_Rectangular_W5.0mm_H2.0mm-3Pins"
"MyLib_LED_THT:LED_Rectangular_W5.0mm_H2.0mm_Horizontal_O1.27mm_Z1.0mm"
"MyLib_LED_THT:LED_Rectangular_W5.0mm_H2.0mm_Horizontal_O1.27mm_Z3.0mm"
"MyLib_LED_THT:LED_Rectangular_W5.0mm_H2.0mm_Horizontal_O1.27mm_Z5.0mm"
"MyLib_LED_THT:LED_Rectangular_W5.0mm_H2.0mm_Horizontal_O3.81mm_Z1.0mm"
"MyLib_LED_THT:LED_Rectangular_W5.0mm_H2.0mm_Horizontal_O3.81mm_Z3.0mm"
"MyLib_LED_THT:LED_Rectangular_W5.0mm_H2.0mm_Horizontal_O3.81mm_Z5.0mm"
"MyLib_LED_THT:LED_Rectangular_W5.0mm_H2.0mm_Horizontal_O6.35mm_Z1.0mm"
"MyLib_LED_THT:LED_Rectangular_W5.0mm_H2.0mm_Horizontal_O6.35mm_Z3.0mm"
"MyLib_LED_THT:LED_Rectangular_W5.0mm_H2.0mm_Horizontal_O6.35mm_Z5.0mm"
"MyLib_LED_THT:LED_Rectangular_W5.0mm_H5.0mm"
"MyLib_LED_THT:LED_Rectangular_W7.62mm_H4.55mm_P5.08mm_R3"
"MyLib_LED_THT:LED_SideEmitter_Rectangular_W4.5mm_H1.6mm"
"MyLib_LED_THT:LED_VCCLite_5381H1_6.35x6.35mm"
"MyLib_LED_THT:LED_VCCLite_5381H3_6.35x6.35mm"
"MyLib_LED_THT:LED_VCCLite_5381H5_6.35x6.35mm"
"MyLib_LED_THT:LED_VCCLite_5381H7_6.35x6.35mm"
