"Footprint"
"MyLib_Inductor_SMD:L_01005_0402Metric"
"MyLib_Inductor_SMD:L_01005_0402Metric_Pad0.57x0.30mm_HandSolder"
"MyLib_Inductor_SMD:L_0201_0603Metric"
"MyLib_Inductor_SMD:L_0201_0603Metric_Pad0.64x0.40mm_HandSolder"
"MyLib_Inductor_SMD:L_0402_1005Metric"
"MyLib_Inductor_SMD:L_0402_1005Metric_Pad0.77x0.64mm_HandSolder"
"MyLib_Inductor_SMD:L_0603_1608Metric"
"MyLib_Inductor_SMD:L_0603_1608Metric_Pad1.05x0.95mm_HandSolder"
"MyLib_Inductor_SMD:L_0805_2012Metric"
"MyLib_Inductor_SMD:L_0805_2012Metric_Pad1.05x1.20mm_HandSolder"
"MyLib_Inductor_SMD:L_10.4x10.4_H4.8"
"MyLib_Inductor_SMD:L_1008_2520Metric"
"MyLib_Inductor_SMD:L_1008_2520Metric_Pad1.43x2.20mm_HandSolder"
"MyLib_Inductor_SMD:L_1206_3216Metric"
"MyLib_Inductor_SMD:L_1206_3216Metric_Pad1.22x1.90mm_HandSolder"
"MyLib_Inductor_SMD:L_1210_3225Metric"
"MyLib_Inductor_SMD:L_1210_3225Metric_Pad1.42x2.65mm_HandSolder"
"MyLib_Inductor_SMD:L_12x12mm_H4.5mm"
"MyLib_Inductor_SMD:L_12x12mm_H6mm"
"MyLib_Inductor_SMD:L_12x12mm_H8mm"
"MyLib_Inductor_SMD:L_1806_4516Metric"
"MyLib_Inductor_SMD:L_1806_4516Metric_Pad1.45x1.90mm_HandSolder"
"MyLib_Inductor_SMD:L_1812_4532Metric"
"MyLib_Inductor_SMD:L_1812_4532Metric_Pad1.30x3.40mm_HandSolder"
"MyLib_Inductor_SMD:L_2010_5025Metric"
"MyLib_Inductor_SMD:L_2010_5025Metric_Pad1.52x2.65mm_HandSolder"
"MyLib_Inductor_SMD:L_2512_6332Metric"
"MyLib_Inductor_SMD:L_2512_6332Metric_Pad1.52x3.35mm_HandSolder"
"MyLib_Inductor_SMD:L_6.3x6.3_H3"
"MyLib_Inductor_SMD:L_7.3x7.3_H3.5"
"MyLib_Inductor_SMD:L_7.3x7.3_H4.5"
"MyLib_Inductor_SMD:L_APV_ANR252010"
"MyLib_Inductor_SMD:L_APV_ANR252012"
"MyLib_Inductor_SMD:L_APV_ANR3010"
"MyLib_Inductor_SMD:L_APV_ANR3012"
"MyLib_Inductor_SMD:L_APV_ANR3015"
"MyLib_Inductor_SMD:L_APV_ANR4010"
"MyLib_Inductor_SMD:L_APV_ANR4012"
"MyLib_Inductor_SMD:L_APV_ANR4018"
"MyLib_Inductor_SMD:L_APV_ANR4020"
"MyLib_Inductor_SMD:L_APV_ANR4026"
"MyLib_Inductor_SMD:L_APV_ANR4030"
"MyLib_Inductor_SMD:L_APV_ANR5012"
"MyLib_Inductor_SMD:L_APV_ANR5020"
"MyLib_Inductor_SMD:L_APV_ANR5040"
"MyLib_Inductor_SMD:L_APV_ANR5045"
"MyLib_Inductor_SMD:L_APV_ANR6020"
"MyLib_Inductor_SMD:L_APV_ANR6028"
"MyLib_Inductor_SMD:L_APV_ANR6045"
"MyLib_Inductor_SMD:L_APV_ANR8040"
"MyLib_Inductor_SMD:L_APV_ANR8065"
"MyLib_Inductor_SMD:L_APV_APH0412"
"MyLib_Inductor_SMD:L_APV_APH0420"
"MyLib_Inductor_SMD:L_APV_APH0518"
"MyLib_Inductor_SMD:L_APV_APH0530"
"MyLib_Inductor_SMD:L_APV_APH0615"
"MyLib_Inductor_SMD:L_APV_APH0618"
"MyLib_Inductor_SMD:L_APV_APH0620"
"MyLib_Inductor_SMD:L_APV_APH0624"
"MyLib_Inductor_SMD:L_APV_APH0630"
"MyLib_Inductor_SMD:L_APV_APH0640"
"MyLib_Inductor_SMD:L_APV_APH0650"
"MyLib_Inductor_SMD:L_APV_APH0840"
"MyLib_Inductor_SMD:L_APV_APH0850"
"MyLib_Inductor_SMD:L_APV_APH1030"
"MyLib_Inductor_SMD:L_APV_APH1040"
"MyLib_Inductor_SMD:L_APV_APH1050"
"MyLib_Inductor_SMD:L_APV_APH1240"
"MyLib_Inductor_SMD:L_APV_APH1250"
"MyLib_Inductor_SMD:L_APV_APH1260"
"MyLib_Inductor_SMD:L_APV_APH1265"
"MyLib_Inductor_SMD:L_APV_APH1770"
"MyLib_Inductor_SMD:L_APV_APH2213"
"MyLib_Inductor_SMD:L_AVX_LMLP07A7"
"MyLib_Inductor_SMD:L_Abracon_ASPI-0425"
"MyLib_Inductor_SMD:L_Abracon_ASPI-0630LR"
"MyLib_Inductor_SMD:L_Abracon_ASPI-3012S"
"MyLib_Inductor_SMD:L_Abracon_ASPI-4030S"
"MyLib_Inductor_SMD:L_Abracon_ASPIAIG-F4020"
"MyLib_Inductor_SMD:L_Bourns-SRN1060"
"MyLib_Inductor_SMD:L_Bourns-SRN4018"
"MyLib_Inductor_SMD:L_Bourns-SRN6028"
"MyLib_Inductor_SMD:L_Bourns-SRN8040_8x8.15mm"
"MyLib_Inductor_SMD:L_Bourns-SRR1005"
"MyLib_Inductor_SMD:L_Bourns-SRU1028_10.0x10.0mm"
"MyLib_Inductor_SMD:L_Bourns-SRU8028_8.0x8.0mm"
"MyLib_Inductor_SMD:L_Bourns-SRU8043"
"MyLib_Inductor_SMD:L_Bourns_SDR0604"
"MyLib_Inductor_SMD:L_Bourns_SDR1806"
"MyLib_Inductor_SMD:L_Bourns_SRF1260"
"MyLib_Inductor_SMD:L_Bourns_SRN6045TA"
"MyLib_Inductor_SMD:L_Bourns_SRN8040TA"
"MyLib_Inductor_SMD:L_Bourns_SRP1038C_10.0x10.0mm"
"MyLib_Inductor_SMD:L_Bourns_SRP1050WA"
"MyLib_Inductor_SMD:L_Bourns_SRP1245A"
"MyLib_Inductor_SMD:L_Bourns_SRP1770TA_16.9x16.9mm"
"MyLib_Inductor_SMD:L_Bourns_SRP2313AA"
"MyLib_Inductor_SMD:L_Bourns_SRP5030T"
"MyLib_Inductor_SMD:L_Bourns_SRP6060FA"
"MyLib_Inductor_SMD:L_Bourns_SRP7028A_7.3x6.6mm"
"MyLib_Inductor_SMD:L_Bourns_SRR1208_12.7x12.7mm"
"MyLib_Inductor_SMD:L_Bourns_SRR1210A"
"MyLib_Inductor_SMD:L_Bourns_SRR1260"
"MyLib_Inductor_SMD:L_Bourns_SRU5016_5.2x5.2mm"
"MyLib_Inductor_SMD:L_Cenker_CKCS201610"
"MyLib_Inductor_SMD:L_Cenker_CKCS252010"
"MyLib_Inductor_SMD:L_Cenker_CKCS252012"
"MyLib_Inductor_SMD:L_Cenker_CKCS3012"
"MyLib_Inductor_SMD:L_Cenker_CKCS3015"
"MyLib_Inductor_SMD:L_Cenker_CKCS4018"
"MyLib_Inductor_SMD:L_Cenker_CKCS4020"
"MyLib_Inductor_SMD:L_Cenker_CKCS4030"
"MyLib_Inductor_SMD:L_Cenker_CKCS5020"
"MyLib_Inductor_SMD:L_Cenker_CKCS5040"
"MyLib_Inductor_SMD:L_Cenker_CKCS6020"
"MyLib_Inductor_SMD:L_Cenker_CKCS6028"
"MyLib_Inductor_SMD:L_Cenker_CKCS6045"
"MyLib_Inductor_SMD:L_Cenker_CKCS8040"
"MyLib_Inductor_SMD:L_Cenker_CKCS8060"
"MyLib_Inductor_SMD:L_Cenker_CKCS8080"
"MyLib_Inductor_SMD:L_Changjiang_FNR252010S"
"MyLib_Inductor_SMD:L_Changjiang_FNR252012S"
"MyLib_Inductor_SMD:L_Changjiang_FNR3010S"
"MyLib_Inductor_SMD:L_Changjiang_FNR3012S"
"MyLib_Inductor_SMD:L_Changjiang_FNR3015S"
"MyLib_Inductor_SMD:L_Changjiang_FNR3021S"
"MyLib_Inductor_SMD:L_Changjiang_FNR4010S"
"MyLib_Inductor_SMD:L_Changjiang_FNR4012S"
"MyLib_Inductor_SMD:L_Changjiang_FNR4015S"
"MyLib_Inductor_SMD:L_Changjiang_FNR4018S"
"MyLib_Inductor_SMD:L_Changjiang_FNR4020S"
"MyLib_Inductor_SMD:L_Changjiang_FNR4026S"
"MyLib_Inductor_SMD:L_Changjiang_FNR4030S"
"MyLib_Inductor_SMD:L_Changjiang_FNR5012S"
"MyLib_Inductor_SMD:L_Changjiang_FNR5015S"
"MyLib_Inductor_SMD:L_Changjiang_FNR5020S"
"MyLib_Inductor_SMD:L_Changjiang_FNR5030S"
"MyLib_Inductor_SMD:L_Changjiang_FNR5040S"
"MyLib_Inductor_SMD:L_Changjiang_FNR5045S"
"MyLib_Inductor_SMD:L_Changjiang_FNR6020S"
"MyLib_Inductor_SMD:L_Changjiang_FNR6028S"
"MyLib_Inductor_SMD:L_Changjiang_FNR6040S"
"MyLib_Inductor_SMD:L_Changjiang_FNR6045S"
"MyLib_Inductor_SMD:L_Changjiang_FNR8040S"
"MyLib_Inductor_SMD:L_Changjiang_FNR8050S"
"MyLib_Inductor_SMD:L_Changjiang_FNR8065S"
"MyLib_Inductor_SMD:L_Changjiang_FTC100765D"
"MyLib_Inductor_SMD:L_Changjiang_FTC121065S"
"MyLib_Inductor_SMD:L_Changjiang_FTC141207S"
"MyLib_Inductor_SMD:L_Changjiang_FTC141208S"
"MyLib_Inductor_SMD:L_Changjiang_FTC141265S"
"MyLib_Inductor_SMD:L_Changjiang_FTC160808S"
"MyLib_Inductor_SMD:L_Changjiang_FTC160865S"
"MyLib_Inductor_SMD:L_Changjiang_FTC201208S"
"MyLib_Inductor_SMD:L_Changjiang_FTC201210S"
"MyLib_Inductor_SMD:L_Changjiang_FTC201212S"
"MyLib_Inductor_SMD:L_Changjiang_FTC201265S"
"MyLib_Inductor_SMD:L_Changjiang_FTC201607S"
"MyLib_Inductor_SMD:L_Changjiang_FTC201608S"
"MyLib_Inductor_SMD:L_Changjiang_FTC201610D"
"MyLib_Inductor_SMD:L_Changjiang_FTC201610S"
"MyLib_Inductor_SMD:L_Changjiang_FTC201612S"
"MyLib_Inductor_SMD:L_Changjiang_FTC201655S"
"MyLib_Inductor_SMD:L_Changjiang_FTC201665S"
"MyLib_Inductor_SMD:L_Changjiang_FTC252008S"
"MyLib_Inductor_SMD:L_Changjiang_FTC252010S"
"MyLib_Inductor_SMD:L_Changjiang_FTC252012S"
"MyLib_Inductor_SMD:L_Changjiang_FTC252075S"
"MyLib_Inductor_SMD:L_Changjiang_FTC303010D"
